Name: 广东卫视, URL: http://61.184.46.85:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0, From: subscribe, IPv_Type: ipv4, Location: 中国-湖北-荆州, ISP: 电信, Date: None, Delay: 12877 ms, Speed: 0.04 M/s, Resolution: None
Name: 广东卫视, URL: http://61.184.46.85:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0, From: subscribe, IPv_Type: ipv4, Location: 中国-湖北-荆州, ISP: 电信, Date: None, Delay: 12877 ms, Speed: 0.04 M/s, Resolution: None
Name: 广东卫视, URL: http://123.129.70.178:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0, From: subscribe, IPv_Type: ipv4, Location: 中国-山东-东营, ISP: 联通, Date: None, Delay: 12582 ms, Speed: 0.04 M/s, Resolution: None
Name: 广东卫视, URL: http://123.129.70.178/rtp/239.253.254.90:8000$山东联通组播源-cache:123.129.70.178, From: multicast, IPv_Type: ipv4, Location: 中国-山东-东营, ISP: 联通, Date: 2024-02-07, Delay: 12582 ms, Speed: 0.04 M/s, Resolution: None
Name: 广东卫视, URL: http://gfr.x3322.net:9901/tsfile/live/1096_1.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-海南, ISP: 电信, Date: None, Delay: 12430 ms, Speed: 0.03 M/s, Resolution: None
Name: 广东卫视, URL: http://61.156.228.12:8154/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0, From: subscribe, IPv_Type: ipv4, Location: 中国-山东-德州, ISP: 联通, Date: None, Delay: 12676 ms, Speed: 0.02 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://61.156.228.12:8154/tsfile/live/0125_1.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-山东-德州, ISP: 联通, Date: None, Delay: 12676 ms, Speed: 0.02 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://61.156.228.12/rtp/239.253.254.90:8000$山东联通组播源-cache:61.156.228.12, From: multicast, IPv_Type: ipv4, Location: 中国-山东-德州, ISP: 联通, Date: 2024-11-22, Delay: 12676 ms, Speed: 0.02 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://183.11.239.36:808/hls/80/index.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-广东-深圳, ISP: 电信, Date: None, Delay: 12738 ms, Speed: 0.01 M/s, Resolution: None
Name: 广东卫视, URL: http://61.136.172.236:9901/tsfile/live/0125_1.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-湖北-黄石, ISP: 电信, Date: None, Delay: 12422 ms, Speed: 0.00 M/s, Resolution: None
Name: 广东卫视, URL: http://61.136.172.236:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0, From: subscribe, IPv_Type: ipv4, Location: 中国-湖北-黄石, ISP: 电信, Date: None, Delay: 12422 ms, Speed: 0.00 M/s, Resolution: None
Name: 广东卫视, URL: http://182.150.23.74:808/hls/32/index.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-四川-成都, ISP: 电信, Date: None, Delay: 12481 ms, Speed: 0.00 M/s, Resolution: None
Name: 广东卫视, URL: http://111.221.137.234:44330/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0, From: subscribe, IPv_Type: ipv4, Location: 中国-广东-深圳, ISP: 天威视讯, Date: None, Delay: 2932 ms, Speed: 0.00 M/s, Resolution: 1280x720
Name: 广东卫视, URL: http://183.222.242.31:8088/hls/23/index.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-四川-成都, ISP: 移动, Date: None, Delay: 2540 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://113.57.93.165:9900/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0, From: subscribe, IPv_Type: ipv4, Location: 中国-湖北-武汉, ISP: 联通, Date: None, Delay: 12116 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://113.57.93.165:9900/tsfile/live/0125_1.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-湖北-武汉, ISP: 联通, Date: None, Delay: 12116 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://113.57.93.165/rtp/228.0.0.66:6108$湖北联通组播源-cache:113.57.93.165, From: multicast, IPv_Type: ipv4, Location: 中国-湖北-武汉, ISP: 联通, Date: 2024-07-30, Delay: 12116 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 深圳卫视, URL: http://222.214.208.34:59901/tsfile/live/0126_1.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-四川-乐山, ISP: 电信, Date: None, Delay: 12224 ms, Speed: 0.20 M/s, Resolution: None
Name: 深圳卫视, URL: http://39.152.103.17:8089/tsfile/live/1049_1.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-辽宁-阜新, ISP: 移动, Date: None, Delay: 12310 ms, Speed: 0.12 M/s, Resolution: 1920x1080
Name: 深圳卫视, URL: http://60.16.0.216:5757/hls/19/index.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-辽宁-沈阳, ISP: 联通, Date: None, Delay: 12156 ms, Speed: 0.08 M/s, Resolution: None
Name: 深圳卫视, URL: http://112.46.105.20:8009/hls/37/index.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-陕西-咸阳, ISP: 移动, Date: None, Delay: 12156 ms, Speed: 0.06 M/s, Resolution: 720x576
Name: 深圳卫视, URL: http://112.27.235.94:8000/hls/33/index.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-安徽, ISP: 移动, Date: None, Delay: 12431 ms, Speed: 0.05 M/s, Resolution: 1920x1080
Name: 深圳卫视, URL: http://124.116.183.146:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0, From: subscribe, IPv_Type: ipv4, Location: 中国-陕西-咸阳, ISP: 电信, Date: None, Delay: 12153 ms, Speed: 0.04 M/s, Resolution: None
Name: 深圳卫视, URL: http://124.116.183.146:9901/tsfile/live/0126_1.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-陕西-咸阳, ISP: 电信, Date: None, Delay: 12153 ms, Speed: 0.04 M/s, Resolution: None
Name: 深圳卫视, URL: http://124.116.183.146/rtp/239.112.205.67:5140$陕西电信组播源-cache:124.116.183.146, From: multicast, IPv_Type: ipv4, Location: 中国-陕西-咸阳, ISP: 电信, Date: 2024-02-07, Delay: 12153 ms, Speed: 0.04 M/s, Resolution: None
Name: 深圳卫视, URL: http://61.184.46.85:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0, From: subscribe, IPv_Type: ipv4, Location: 中国-湖北-荆州, ISP: 电信, Date: None, Delay: 12877 ms, Speed: 0.04 M/s, Resolution: None
Name: 深圳卫视, URL: http://123.129.70.178/rtp/239.253.254.91:8000$山东联通组播源-cache:123.129.70.178, From: multicast, IPv_Type: ipv4, Location: 中国-山东-东营, ISP: 联通, Date: 2024-02-07, Delay: 12582 ms, Speed: 0.04 M/s, Resolution: None
Name: 深圳卫视, URL: http://61.156.228.12/rtp/239.253.254.91:8000$山东联通组播源-cache:61.156.228.12, From: multicast, IPv_Type: ipv4, Location: 中国-山东-德州, ISP: 联通, Date: 2024-11-22, Delay: 12676 ms, Speed: 0.02 M/s, Resolution: 1920x1080
Name: 深圳卫视, URL: https://smart.pendy.dpdns.org/Smart.php?id=shenzhen, From: subscribe, IPv_Type: ipv6, Location: 美国, ISP: CloudFlare Inc., Date: None, Delay: 10377 ms, Speed: 0.02 M/s, Resolution: 1920x1080
Name: 深圳卫视, URL: http://183.11.239.36:808/hls/45/index.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-广东-深圳, ISP: 电信, Date: None, Delay: 12738 ms, Speed: 0.01 M/s, Resolution: None
Name: 深圳卫视, URL: http://61.136.172.236:9901/tsfile/live/0126_1.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-湖北-黄石, ISP: 电信, Date: None, Delay: 12422 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://61.136.172.236:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0, From: subscribe, IPv_Type: ipv4, Location: 中国-湖北-黄石, ISP: 电信, Date: None, Delay: 12422 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://182.150.23.74:808/hls/20/index.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-四川-成都, ISP: 电信, Date: None, Delay: 12481 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://111.221.137.234:44330/tsfile/live/1013_1.m3u8?key=txiptv&playlive=0&authid=0, From: subscribe, IPv_Type: ipv4, Location: 中国-广东-深圳, ISP: 天威视讯, Date: None, Delay: 2932 ms, Speed: 0.00 M/s, Resolution: 1280x720
Name: 深圳卫视, URL: http://113.57.93.165/rtp/228.0.0.67:6108$湖北联通组播源-cache:113.57.93.165, From: multicast, IPv_Type: ipv4, Location: 中国-湖北-武汉, ISP: 联通, Date: 2024-07-30, Delay: 12116 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 广西卫视, URL: http://27.41.245.32:801/hls/34/index.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-广东-汕头, ISP: 联通, Date: None, Delay: 7618 ms, Speed: 1.03 M/s, Resolution: 1920x1080
Name: 广西卫视, URL: http://btjg.net:809/hls/40/index.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-内蒙古-包头, ISP: 电信, Date: None, Delay: 12288 ms, Speed: 0.16 M/s, Resolution: None
Name: 广西卫视, URL: http://39.152.103.17:8089/tsfile/live/1077_1.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-辽宁-阜新, ISP: 移动, Date: None, Delay: 12310 ms, Speed: 0.12 M/s, Resolution: 1920x1080
Name: 广西卫视, URL: http://60.16.0.216:5757/hls/45/index.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-辽宁-沈阳, ISP: 联通, Date: None, Delay: 12156 ms, Speed: 0.08 M/s, Resolution: None
Name: 广西卫视, URL: http://112.46.105.20:8009/hls/53/index.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-陕西-咸阳, ISP: 移动, Date: None, Delay: 12156 ms, Speed: 0.06 M/s, Resolution: 720x576
Name: 广西卫视, URL: http://124.116.183.146/rtp/239.112.205.51:5140$陕西电信组播源-cache:124.116.183.146, From: multicast, IPv_Type: ipv4, Location: 中国-陕西-咸阳, ISP: 电信, Date: 2024-02-07, Delay: 12153 ms, Speed: 0.04 M/s, Resolution: None
Name: 广西卫视, URL: http://123.129.70.178/rtp/239.253.254.197:8000$山东联通组播源-cache:123.129.70.178, From: multicast, IPv_Type: ipv4, Location: 中国-山东-东营, ISP: 联通, Date: 2024-02-07, Delay: 12582 ms, Speed: 0.04 M/s, Resolution: None
Name: 广西卫视, URL: http://sun135790.x3322.net:9901/tsfile/live/16043_1.m3u8?key=txiptv&playlive=1&authid=0, From: subscribe, IPv_Type: ipv4, Location: 中国-天津-天津, ISP: 联通, Date: None, Delay: 12280 ms, Speed: 0.03 M/s, Resolution: None
Name: 广西卫视, URL: http://61.156.228.12/rtp/239.253.254.197:8000$山东联通组播源-cache:61.156.228.12, From: multicast, IPv_Type: ipv4, Location: 中国-山东-德州, ISP: 联通, Date: 2024-11-22, Delay: 12676 ms, Speed: 0.02 M/s, Resolution: 1920x1080
Name: 广西卫视, URL: https://smart.pendy.dpdns.org/Smart.php?id=guangxi, From: subscribe, IPv_Type: ipv6, Location: 美国, ISP: CloudFlare Inc., Date: None, Delay: 10377 ms, Speed: 0.02 M/s, Resolution: 1920x1080
Name: 广西卫视, URL: http://183.11.239.36:808/hls/56/index.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-广东-深圳, ISP: 电信, Date: None, Delay: 12738 ms, Speed: 0.01 M/s, Resolution: None
Name: 广西卫视, URL: http://61.136.172.236:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0, From: subscribe, IPv_Type: ipv4, Location: 中国-湖北-黄石, ISP: 电信, Date: None, Delay: 12422 ms, Speed: 0.00 M/s, Resolution: None
Name: 广西卫视, URL: http://61.136.172.236:9901/tsfile/live/0113_1.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-湖北-黄石, ISP: 电信, Date: None, Delay: 12422 ms, Speed: 0.00 M/s, Resolution: None
Name: 广西卫视, URL: http://182.150.23.74:808/hls/31/index.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-四川-成都, ISP: 电信, Date: None, Delay: 12481 ms, Speed: 0.00 M/s, Resolution: None
Name: 广西卫视, URL: http://113.57.93.165:9900/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0, From: subscribe, IPv_Type: ipv4, Location: 中国-湖北-武汉, ISP: 联通, Date: None, Delay: 12116 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 广西卫视, URL: http://113.57.93.165:9900/tsfile/live/1004_1.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-湖北-武汉, ISP: 联通, Date: None, Delay: 12116 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 广西卫视, URL: http://113.57.93.165/rtp/228.0.0.37:6108$湖北联通组播源-cache:113.57.93.165, From: multicast, IPv_Type: ipv4, Location: 中国-湖北-武汉, ISP: 联通, Date: 2024-07-30, Delay: 12116 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 广西卫视, URL: https://hlscdn.liangtv.cn/live/0c4ef3a44b934cacb8b47121dfada66c/d7e04258157b480dae53883cc6f8123b.m3u8, From: subscribe, IPv_Type: ipv6, Location: 中国-江苏-扬州, ISP: 电信, Date: None, Delay: 11534 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 广西卫视, URL: https://hlscdn.liangtv.cn/live/0c4ef3a44b934cacb8b47121dfada66c/d7e04258157b480dae53883cc6f8123b.m3u8, From: subscribe, IPv_Type: ipv6, Location: 中国-江苏-扬州, ISP: 电信, Date: None, Delay: 11534 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 云南卫视, URL: http://btjg.net:809/hls/53/index.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-内蒙古-包头, ISP: 电信, Date: None, Delay: 12288 ms, Speed: 0.16 M/s, Resolution: None
Name: 云南卫视, URL: http://39.152.103.17:8089/tsfile/live/1083_1.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-辽宁-阜新, ISP: 移动, Date: None, Delay: 12310 ms, Speed: 0.12 M/s, Resolution: 1920x1080
Name: 云南卫视, URL: http://112.46.105.20:8009/hls/56/index.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-陕西-咸阳, ISP: 移动, Date: None, Delay: 12156 ms, Speed: 0.06 M/s, Resolution: 720x576
Name: 云南卫视, URL: http://112.27.235.94:8000/hls/40/index.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-安徽, ISP: 移动, Date: None, Delay: 12431 ms, Speed: 0.05 M/s, Resolution: 1920x1080
Name: 云南卫视, URL: http://124.116.183.146/rtp/239.112.205.58:5140$陕西电信组播源-cache:124.116.183.146, From: multicast, IPv_Type: ipv4, Location: 中国-陕西-咸阳, ISP: 电信, Date: 2024-02-07, Delay: 12153 ms, Speed: 0.04 M/s, Resolution: None
Name: 云南卫视, URL: http://123.129.70.178/rtp/239.253.254.196:8000$山东联通组播源-cache:123.129.70.178, From: multicast, IPv_Type: ipv4, Location: 中国-山东-东营, ISP: 联通, Date: 2024-02-07, Delay: 12582 ms, Speed: 0.04 M/s, Resolution: None
Name: 云南卫视, URL: http://sun135790.x3322.net:9901/tsfile/live/16038_1.m3u8?key=txiptv&playlive=1&authid=0, From: subscribe, IPv_Type: ipv4, Location: 中国-天津-天津, ISP: 联通, Date: None, Delay: 12280 ms, Speed: 0.03 M/s, Resolution: None
Name: 云南卫视, URL: http://61.156.228.12/rtp/239.253.254.196:8000$山东联通组播源-cache:61.156.228.12, From: multicast, IPv_Type: ipv4, Location: 中国-山东-德州, ISP: 联通, Date: 2024-11-22, Delay: 12676 ms, Speed: 0.02 M/s, Resolution: 1920x1080
Name: 云南卫视, URL: http://120.211.62.180:8000/hls/39/index.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-河北, ISP: 移动, Date: None, Delay: 12754 ms, Speed: 0.01 M/s, Resolution: None
Name: 云南卫视, URL: http://183.11.239.36:808/hls/52/index.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-广东-深圳, ISP: 电信, Date: None, Delay: 12738 ms, Speed: 0.01 M/s, Resolution: None
Name: 云南卫视, URL: http://182.150.23.74:808/hls/29/index.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-四川-成都, ISP: 电信, Date: None, Delay: 12481 ms, Speed: 0.00 M/s, Resolution: None
Name: 云南卫视, URL: http://111.221.137.234:44330/tsfile/live/0118_2.m3u8?key=txiptv&playlive=0&authid=0, From: subscribe, IPv_Type: ipv4, Location: 中国-广东-深圳, ISP: 天威视讯, Date: None, Delay: 2932 ms, Speed: 0.00 M/s, Resolution: 1280x720
Name: 云南卫视, URL: http://113.57.93.165/rtp/228.0.0.48:6108$湖北联通组播源-cache:113.57.93.165, From: multicast, IPv_Type: ipv4, Location: 中国-湖北-武汉, ISP: 联通, Date: 2024-07-30, Delay: 12116 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 贵州卫视, URL: http://btjg.net:809/hls/34/index.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-内蒙古-包头, ISP: 电信, Date: None, Delay: 12288 ms, Speed: 0.16 M/s, Resolution: None
Name: 贵州卫视, URL: http://39.152.103.17:8089/tsfile/live/1041_1.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-辽宁-阜新, ISP: 移动, Date: None, Delay: 12310 ms, Speed: 0.12 M/s, Resolution: 1920x1080
Name: 贵州卫视, URL: http://60.16.0.216:5757/hls/37/index.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-辽宁-沈阳, ISP: 联通, Date: None, Delay: 12156 ms, Speed: 0.08 M/s, Resolution: None
Name: 贵州卫视, URL: http://112.27.235.94:8000/hls/46/index.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-安徽, ISP: 移动, Date: None, Delay: 12431 ms, Speed: 0.05 M/s, Resolution: 1920x1080
Name: 贵州卫视, URL: http://124.116.183.146/rtp/239.112.205.178:5140$陕西电信组播源-cache:124.116.183.146, From: multicast, IPv_Type: ipv4, Location: 中国-陕西-咸阳, ISP: 电信, Date: 2024-02-07, Delay: 12153 ms, Speed: 0.04 M/s, Resolution: None
Name: 贵州卫视, URL: http://123.129.70.178/rtp/239.253.254.113:8000$山东联通组播源-cache:123.129.70.178, From: multicast, IPv_Type: ipv4, Location: 中国-山东-东营, ISP: 联通, Date: 2024-02-07, Delay: 12582 ms, Speed: 0.04 M/s, Resolution: None
Name: 贵州卫视, URL: http://61.156.228.12/rtp/239.253.254.113:8000$山东联通组播源-cache:61.156.228.12, From: multicast, IPv_Type: ipv4, Location: 中国-山东-德州, ISP: 联通, Date: 2024-11-22, Delay: 12676 ms, Speed: 0.02 M/s, Resolution: 1920x1080
Name: 贵州卫视, URL: http://183.11.239.36:808/hls/49/index.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-广东-深圳, ISP: 电信, Date: None, Delay: 12738 ms, Speed: 0.01 M/s, Resolution: None
Name: 贵州卫视, URL: http://61.136.172.236:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0, From: subscribe, IPv_Type: ipv4, Location: 中国-湖北-黄石, ISP: 电信, Date: None, Delay: 12422 ms, Speed: 0.00 M/s, Resolution: None
Name: 贵州卫视, URL: http://61.136.172.236:9901/tsfile/live/0120_1.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-湖北-黄石, ISP: 电信, Date: None, Delay: 12422 ms, Speed: 0.00 M/s, Resolution: None
Name: 贵州卫视, URL: http://182.150.23.74:808/hls/26/index.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-四川-成都, ISP: 电信, Date: None, Delay: 12481 ms, Speed: 0.00 M/s, Resolution: None
Name: 贵州卫视, URL: http://183.222.242.31:8088/hls/31/index.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-四川-成都, ISP: 移动, Date: None, Delay: 2540 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 贵州卫视, URL: http://113.57.93.165/rtp/228.0.0.160:7160$湖北联通组播源-cache:113.57.93.165, From: multicast, IPv_Type: ipv4, Location: 中国-湖北-武汉, ISP: 联通, Date: 2024-07-30, Delay: 12116 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 四川卫视, URL: http://satellitepull.cnr.cn/live/wxscws/playlist.m3u8, From: subscribe, IPv_Type: ipv4, Location: 美国-德克萨斯州-达拉斯, ISP: 网宿科技CDN节点, Date: None, Delay: 14 ms, Speed: 8.06 M/s, Resolution: None
Name: 四川卫视, URL: http://btjg.net:809/hls/48/index.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-内蒙古-包头, ISP: 电信, Date: None, Delay: 12288 ms, Speed: 0.16 M/s, Resolution: None
Name: 四川卫视, URL: http://sh.lnott.top:880/dx45.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-辽宁-鞍山, ISP: 移动, Date: None, Delay: 12495 ms, Speed: 0.15 M/s, Resolution: 1920x1080
Name: 四川卫视, URL: http://sh.lnott.top:880/dx45.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-辽宁-鞍山, ISP: 移动, Date: None, Delay: 12495 ms, Speed: 0.15 M/s, Resolution: 1920x1080
Name: 四川卫视, URL: http://39.152.103.17:8089/tsfile/live/1044_1.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-辽宁-阜新, ISP: 移动, Date: None, Delay: 12310 ms, Speed: 0.12 M/s, Resolution: 1920x1080
Name: 四川卫视, URL: http://60.16.0.216:5757/hls/30/index.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-辽宁-沈阳, ISP: 联通, Date: None, Delay: 12156 ms, Speed: 0.08 M/s, Resolution: None
Name: 四川卫视, URL: http://112.46.105.20:8009/hls/41/index.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-陕西-咸阳, ISP: 移动, Date: None, Delay: 12156 ms, Speed: 0.06 M/s, Resolution: 720x576
Name: 四川卫视, URL: http://112.27.235.94:8000/hls/35/index.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-安徽, ISP: 移动, Date: None, Delay: 12431 ms, Speed: 0.05 M/s, Resolution: 1920x1080
Name: 四川卫视, URL: http://124.116.183.146:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0, From: subscribe, IPv_Type: ipv4, Location: 中国-陕西-咸阳, ISP: 电信, Date: None, Delay: 12153 ms, Speed: 0.04 M/s, Resolution: None
Name: 四川卫视, URL: http://124.116.183.146:9901/tsfile/live/0123_1.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-陕西-咸阳, ISP: 电信, Date: None, Delay: 12153 ms, Speed: 0.04 M/s, Resolution: None
Name: 四川卫视, URL: http://124.116.183.146/rtp/239.112.205.184:5140$陕西电信组播源-cache:124.116.183.146, From: multicast, IPv_Type: ipv4, Location: 中国-陕西-咸阳, ISP: 电信, Date: 2024-02-07, Delay: 12153 ms, Speed: 0.04 M/s, Resolution: None
Name: 四川卫视, URL: http://61.184.46.85:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0, From: subscribe, IPv_Type: ipv4, Location: 中国-湖北-荆州, ISP: 电信, Date: None, Delay: 12877 ms, Speed: 0.04 M/s, Resolution: None
Name: 四川卫视, URL: http://123.129.70.178/rtp/239.253.254.180:8000$山东联通组播源-cache:123.129.70.178, From: multicast, IPv_Type: ipv4, Location: 中国-山东-东营, ISP: 联通, Date: 2024-02-07, Delay: 12582 ms, Speed: 0.04 M/s, Resolution: None
Name: 四川卫视, URL: http://sun135790.x3322.net:9901/tsfile/live/16040_1.m3u8?key=txiptv&playlive=1&authid=0, From: subscribe, IPv_Type: ipv4, Location: 中国-天津-天津, ISP: 联通, Date: None, Delay: 12280 ms, Speed: 0.03 M/s, Resolution: None
Name: 四川卫视, URL: http://61.156.228.12:8154/tsfile/live/0123_1.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-山东-德州, ISP: 联通, Date: None, Delay: 12676 ms, Speed: 0.02 M/s, Resolution: 1920x1080
Name: 四川卫视, URL: http://61.156.228.12/rtp/239.253.254.180:8000$山东联通组播源-cache:61.156.228.12, From: multicast, IPv_Type: ipv4, Location: 中国-山东-德州, ISP: 联通, Date: 2024-11-22, Delay: 12676 ms, Speed: 0.02 M/s, Resolution: 1920x1080
Name: 四川卫视, URL: http://183.11.239.36:808/hls/50/index.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-广东-深圳, ISP: 电信, Date: None, Delay: 12738 ms, Speed: 0.01 M/s, Resolution: None
Name: 四川卫视, URL: http://61.136.172.236:9901/tsfile/live/0123_1.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-湖北-黄石, ISP: 电信, Date: None, Delay: 12422 ms, Speed: 0.00 M/s, Resolution: None
Name: 四川卫视, URL: http://61.136.172.236:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0, From: subscribe, IPv_Type: ipv4, Location: 中国-湖北-黄石, ISP: 电信, Date: None, Delay: 12422 ms, Speed: 0.00 M/s, Resolution: None
Name: 四川卫视, URL: http://182.150.23.74:808/hls/38/index.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-四川-成都, ISP: 电信, Date: None, Delay: 12481 ms, Speed: 0.00 M/s, Resolution: None
Name: 四川卫视, URL: http://111.221.137.234:44330/tsfile/live/0137_2.m3u8?key=txiptv&playlive=0&authid=0, From: subscribe, IPv_Type: ipv4, Location: 中国-广东-深圳, ISP: 天威视讯, Date: None, Delay: 2932 ms, Speed: 0.00 M/s, Resolution: 1280x720
Name: 四川卫视, URL: http://183.222.242.31:8088/hls/17/index.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-四川-成都, ISP: 移动, Date: None, Delay: 2540 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 四川卫视, URL: http://113.57.93.165/rtp/228.0.0.231:6108$湖北联通组播源-cache:113.57.93.165, From: multicast, IPv_Type: ipv4, Location: 中国-湖北-武汉, ISP: 联通, Date: 2024-07-30, Delay: 12116 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 西藏卫视, URL: http://satellitepull.cnr.cn/live/wxxzws/playlist.m3u8, From: subscribe, IPv_Type: ipv4, Location: 美国-德克萨斯州-达拉斯, ISP: 网宿科技CDN节点, Date: None, Delay: 14 ms, Speed: 8.06 M/s, Resolution: None
Name: 西藏卫视, URL: http://btjg.net:809/hls/140/index.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-内蒙古-包头, ISP: 电信, Date: None, Delay: 12288 ms, Speed: 0.16 M/s, Resolution: None
Name: 西藏卫视, URL: http://112.46.105.20:8009/hls/59/index.m3u8, From: subscribe, IPv_Type: ipv4, Location: 中国-陕西-咸阳, ISP: 移动, Date: None, Delay: 12156 ms, Speed: 0.06 M/s, Resolution: 720x576
Name: 西藏卫视, URL: http://124.116.183.146/rtp/239.112.205.54:5140$陕西电信组播源-cache:124.116.183.146, From: multicast, IPv_Type: ipv4, Location: 中国-陕西-咸阳, ISP: 电信, Date: 2024-02-07, Delay: 12153 ms, Speed: 0.04 M/s, Resolution: None
